,trial,block,s1,s2,connected,response,accuracy,rt,counter,id,condition
0,0,0,./static/experiments/de2/materials/stim_files/3.png,./static/experiments/de2/materials/stim_files/11.png,1,yes,0,6066,1.0,42,1
1,1,0,./static/experiments/de2/materials/stim_files/15.png,./static/experiments/de2/materials/stim_files/7.png,1,no,1,3642,1.0,42,1
2,2,0,./static/experiments/de2/materials/stim_files/13.png,./static/experiments/de2/materials/stim_files/5.png,1,no,1,1805,1.0,42,1
3,3,0,./static/experiments/de2/materials/stim_files/12.png,./static/experiments/de2/materials/stim_files/11.png,0,yes,1,2465,1.0,42,1
4,4,0,./static/experiments/de2/materials/stim_files/9.png,./static/experiments/de2/materials/stim_files/1.png,1,no,1,1069,1.0,42,1
5,5,0,./static/experiments/de2/materials/stim_files/11.png,./static/experiments/de2/materials/stim_files/3.png,1,no,1,2291,1.0,42,1
6,6,0,./static/experiments/de2/materials/stim_files/5.png,./static/experiments/de2/materials/stim_files/13.png,1,no,1,1564,1.0,42,1
7,7,0,./static/experiments/de2/materials/stim_files/6.png,./static/experiments/de2/materials/stim_files/7.png,0,yes,1,1145,1.0,42,1
8,8,0,./static/experiments/de2/materials/stim_files/8.png,./static/experiments/de2/materials/stim_files/16.png,1,no,1,1448,1.0,42,1
9,9,0,./static/experiments/de2/materials/stim_files/14.png,./static/experiments/de2/materials/stim_files/13.png,0,yes,1,1105,1.0,42,1
10,10,0,./static/experiments/de2/materials/stim_files/2.png,./static/experiments/de2/materials/stim_files/10.png,1,no,1,1063,1.0,42,1
11,11,0,./static/experiments/de2/materials/stim_files/14.png,./static/experiments/de2/materials/stim_files/15.png,0,yes,1,958,1.0,42,1
12,12,0,./static/experiments/de2/materials/stim_files/10.png,./static/experiments/de2/materials/stim_files/11.png,0,yes,1,1533,1.0,42,1
13,13,0,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/8.png,1,no,1,974,1.0,42,1
14,14,0,./static/experiments/de2/materials/stim_files/14.png,./static/experiments/de2/materials/stim_files/6.png,1,no,1,886,1.0,42,1
15,15,0,./static/experiments/de2/materials/stim_files/10.png,./static/experiments/de2/materials/stim_files/9.png,0,yes,1,944,1.0,42,1
16,16,0,./static/experiments/de2/materials/stim_files/14.png,./static/experiments/de2/materials/stim_files/6.png,1,no,1,861,1.0,42,1
17,17,0,./static/experiments/de2/materials/stim_files/6.png,./static/experiments/de2/materials/stim_files/5.png,0,no,0,789,1.0,42,1
18,18,0,./static/experiments/de2/materials/stim_files/7.png,./static/experiments/de2/materials/stim_files/15.png,1,no,1,1492,1.0,42,1
19,19,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/2.png,0,yes,1,1768,1.0,42,1
20,20,0,./static/experiments/de2/materials/stim_files/12.png,./static/experiments/de2/materials/stim_files/4.png,1,no,1,1799,1.0,42,1
21,21,0,./static/experiments/de2/materials/stim_files/7.png,./static/experiments/de2/materials/stim_files/8.png,0,yes,1,984,1.0,42,1
22,22,0,./static/experiments/de2/materials/stim_files/5.png,./static/experiments/de2/materials/stim_files/4.png,0,yes,1,861,1.0,42,1
23,23,0,./static/experiments/de2/materials/stim_files/12.png,./static/experiments/de2/materials/stim_files/4.png,1,no,1,830,1.0,42,1
24,24,0,./static/experiments/de2/materials/stim_files/4.png,./static/experiments/de2/materials/stim_files/3.png,0,yes,1,901,1.0,42,1
25,25,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/9.png,1,no,1,934,1.0,42,1
26,26,0,./static/experiments/de2/materials/stim_files/12.png,./static/experiments/de2/materials/stim_files/13.png,0,yes,1,934,1.0,42,1
27,27,0,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/15.png,0,yes,1,1024,1.0,42,1
28,28,0,./static/experiments/de2/materials/stim_files/9.png,./static/experiments/de2/materials/stim_files/8.png,0,yes,1,903,1.0,42,1
29,29,0,./static/experiments/de2/materials/stim_files/2.png,./static/experiments/de2/materials/stim_files/3.png,0,yes,1,943,1.0,42,1
30,30,0,./static/experiments/de2/materials/stim_files/10.png,./static/experiments/de2/materials/stim_files/2.png,1,no,1,853,1.0,42,1
31,0,0,./static/experiments/de2/materials/stim_files/13.png,./static/experiments/de2/materials/stim_files/5.png,,,,9,,131,2
32,1,0,./static/experiments/de2/materials/stim_files/2.png,./static/experiments/de2/materials/stim_files/10.png,,,,5516,,131,2
33,2,0,./static/experiments/de2/materials/stim_files/15.png,./static/experiments/de2/materials/stim_files/7.png,,,,2748,,131,2
34,3,0,./static/experiments/de2/materials/stim_files/8.png,./static/experiments/de2/materials/stim_files/16.png,,,,2202,,131,2
35,4,0,./static/experiments/de2/materials/stim_files/9.png,./static/experiments/de2/materials/stim_files/1.png,,,,2220,,131,2
36,5,0,./static/experiments/de2/materials/stim_files/11.png,./static/experiments/de2/materials/stim_files/3.png,,,,2340,,131,2
37,6,0,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/8.png,,,,2171,,131,2
38,7,0,./static/experiments/de2/materials/stim_files/3.png,./static/experiments/de2/materials/stim_files/11.png,,,,2226,,131,2
39,8,0,./static/experiments/de2/materials/stim_files/13.png,./static/experiments/de2/materials/stim_files/5.png,,,,2172,,131,2
40,9,0,./static/experiments/de2/materials/stim_files/12.png,./static/experiments/de2/materials/stim_files/4.png,,,,2149,,131,2
41,10,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/9.png,,,,2154,,131,2
42,11,0,./static/experiments/de2/materials/stim_files/14.png,./static/experiments/de2/materials/stim_files/6.png,,,,2108,,131,2
43,12,0,./static/experiments/de2/materials/stim_files/10.png,./static/experiments/de2/materials/stim_files/2.png,,,,2170,,131,2
44,13,0,./static/experiments/de2/materials/stim_files/14.png,./static/experiments/de2/materials/stim_files/6.png,,,,2063,,131,2
45,14,0,./static/experiments/de2/materials/stim_files/12.png,./static/experiments/de2/materials/stim_files/4.png,,,,2136,,131,2
46,15,0,./static/experiments/de2/materials/stim_files/15.png,./static/experiments/de2/materials/stim_files/7.png,,,,2117,,131,2
47,0,1,./static/experiments/de2/materials/stim_files/15.png,./static/experiments/de2/materials/stim_files/7.png,,,,2067,,131,2
48,1,1,./static/experiments/de2/materials/stim_files/13.png,./static/experiments/de2/materials/stim_files/5.png,,,,2072,,131,2
49,2,1,./static/experiments/de2/materials/stim_files/9.png,./static/experiments/de2/materials/stim_files/1.png,,,,7515,,131,2
50,3,1,./static/experiments/de2/materials/stim_files/14.png,./static/experiments/de2/materials/stim_files/6.png,,,,2025,,131,2
51,4,1,./static/experiments/de2/materials/stim_files/13.png,./static/experiments/de2/materials/stim_files/5.png,,,,2002,,131,2
52,5,1,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/9.png,,,,4322,,131,2
53,6,1,./static/experiments/de2/materials/stim_files/6.png,./static/experiments/de2/materials/stim_files/14.png,,,,2969,,131,2
54,7,1,./static/experiments/de2/materials/stim_files/11.png,./static/experiments/de2/materials/stim_files/3.png,,,,2092,,131,2
55,8,1,./static/experiments/de2/materials/stim_files/8.png,./static/experiments/de2/materials/stim_files/16.png,,,,2069,,131,2
56,9,1,./static/experiments/de2/materials/stim_files/10.png,./static/experiments/de2/materials/stim_files/2.png,,,,2071,,131,2
57,10,1,./static/experiments/de2/materials/stim_files/4.png,./static/experiments/de2/materials/stim_files/12.png,,,,2026,,131,2
58,11,1,./static/experiments/de2/materials/stim_files/11.png,./static/experiments/de2/materials/stim_files/3.png,,,,2024,,131,2
59,12,1,./static/experiments/de2/materials/stim_files/8.png,./static/experiments/de2/materials/stim_files/16.png,,,,2003,,131,2
60,13,1,./static/experiments/de2/materials/stim_files/2.png,./static/experiments/de2/materials/stim_files/10.png,,,,2272,,131,2
61,14,1,./static/experiments/de2/materials/stim_files/4.png,./static/experiments/de2/materials/stim_files/12.png,,,,1980,,131,2
62,15,1,./static/experiments/de2/materials/stim_files/15.png,./static/experiments/de2/materials/stim_files/7.png,,,,2026,,131,2
63,0,0,./static/experiments/de2/materials/stim_files/8.png,./static/experiments/de2/materials/stim_files/16.png,,,,10,,219,2
64,1,0,./static/experiments/de2/materials/stim_files/3.png,./static/experiments/de2/materials/stim_files/11.png,,,,12216,,219,2
65,2,0,./static/experiments/de2/materials/stim_files/9.png,./static/experiments/de2/materials/stim_files/1.png,,,,7445,,219,2
66,3,0,./static/experiments/de2/materials/stim_files/14.png,./static/experiments/de2/materials/stim_files/6.png,,,,3395,,219,2
67,4,0,./static/experiments/de2/materials/stim_files/2.png,./static/experiments/de2/materials/stim_files/10.png,,,,3940,,219,2
68,5,0,./static/experiments/de2/materials/stim_files/8.png,./static/experiments/de2/materials/stim_files/16.png,,,,2762,,219,2
69,6,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/9.png,,,,3507,,219,2
70,7,0,./static/experiments/de2/materials/stim_files/7.png,./static/experiments/de2/materials/stim_files/15.png,,,,3907,,219,2
71,8,0,./static/experiments/de2/materials/stim_files/7.png,./static/experiments/de2/materials/stim_files/15.png,,,,2576,,219,2
72,9,0,./static/experiments/de2/materials/stim_files/10.png,./static/experiments/de2/materials/stim_files/2.png,,,,2652,,219,2
73,10,0,./static/experiments/de2/materials/stim_files/4.png,./static/experiments/de2/materials/stim_files/12.png,,,,3109,,219,2
74,11,0,./static/experiments/de2/materials/stim_files/5.png,./static/experiments/de2/materials/stim_files/13.png,,,,2295,,219,2
75,12,0,./static/experiments/de2/materials/stim_files/14.png,./static/experiments/de2/materials/stim_files/6.png,,,,3121,,219,2
76,13,0,./static/experiments/de2/materials/stim_files/5.png,./static/experiments/de2/materials/stim_files/13.png,,,,2766,,219,2
77,14,0,./static/experiments/de2/materials/stim_files/3.png,./static/experiments/de2/materials/stim_files/11.png,,,,2579,,219,2
78,15,0,./static/experiments/de2/materials/stim_files/12.png,./static/experiments/de2/materials/stim_files/4.png,,,,2251,,219,2
79,0,1,./static/experiments/de2/materials/stim_files/13.png,./static/experiments/de2/materials/stim_files/5.png,,,,2920,,219,2
80,1,1,./static/experiments/de2/materials/stim_files/14.png,./static/experiments/de2/materials/stim_files/6.png,,,,2698,,219,2
81,2,1,./static/experiments/de2/materials/stim_files/11.png,./static/experiments/de2/materials/stim_files/3.png,,,,2354,,219,2
82,3,1,./static/experiments/de2/materials/stim_files/12.png,./static/experiments/de2/materials/stim_files/4.png,,,,2256,,219,2
83,4,1,./static/experiments/de2/materials/stim_files/12.png,./static/experiments/de2/materials/stim_files/4.png,,,,2196,,219,2
84,5,1,./static/experiments/de2/materials/stim_files/7.png,./static/experiments/de2/materials/stim_files/15.png,,,,2360,,219,2
85,6,1,./static/experiments/de2/materials/stim_files/7.png,./static/experiments/de2/materials/stim_files/15.png,,,,2176,,219,2
86,7,1,./static/experiments/de2/materials/stim_files/13.png,./static/experiments/de2/materials/stim_files/5.png,,,,2154,,219,2
87,8,1,./static/experiments/de2/materials/stim_files/2.png,./static/experiments/de2/materials/stim_files/10.png,,,,2197,,219,2
88,9,1,./static/experiments/de2/materials/stim_files/8.png,./static/experiments/de2/materials/stim_files/16.png,,,,2237,,219,2
89,10,1,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/9.png,,,,2201,,219,2
90,11,1,./static/experiments/de2/materials/stim_files/8.png,./static/experiments/de2/materials/stim_files/16.png,,,,2157,,219,2
91,12,1,./static/experiments/de2/materials/stim_files/9.png,./static/experiments/de2/materials/stim_files/1.png,,,,2316,,219,2
92,13,1,./static/experiments/de2/materials/stim_files/11.png,./static/experiments/de2/materials/stim_files/3.png,,,,2316,,219,2
93,14,1,./static/experiments/de2/materials/stim_files/6.png,./static/experiments/de2/materials/stim_files/14.png,,,,2314,,219,2
94,15,1,./static/experiments/de2/materials/stim_files/2.png,./static/experiments/de2/materials/stim_files/10.png,,,,2224,,219,2
95,0,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/9.png,,,,8,,253,2
96,1,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/9.png,,,,12211,,253,2
97,2,0,./static/experiments/de2/materials/stim_files/10.png,./static/experiments/de2/materials/stim_files/2.png,,,,4963,,253,2
98,3,0,./static/experiments/de2/materials/stim_files/11.png,./static/experiments/de2/materials/stim_files/3.png,,,,11086,,253,2
99,4,0,./static/experiments/de2/materials/stim_files/6.png,./static/experiments/de2/materials/stim_files/14.png,,,,9341,,253,2
100,5,0,./static/experiments/de2/materials/stim_files/15.png,./static/experiments/de2/materials/stim_files/7.png,,,,5210,,253,2
101,6,0,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/8.png,,,,4644,,253,2
102,7,0,./static/experiments/de2/materials/stim_files/12.png,./static/experiments/de2/materials/stim_files/4.png,,,,6787,,253,2
103,8,0,./static/experiments/de2/materials/stim_files/7.png,./static/experiments/de2/materials/stim_files/15.png,,,,6651,,253,2
104,9,0,./static/experiments/de2/materials/stim_files/2.png,./static/experiments/de2/materials/stim_files/10.png,,,,4848,,253,2
105,10,0,./static/experiments/de2/materials/stim_files/8.png,./static/experiments/de2/materials/stim_files/16.png,,,,5608,,253,2
106,11,0,./static/experiments/de2/materials/stim_files/4.png,./static/experiments/de2/materials/stim_files/12.png,,,,8329,,253,2
107,12,0,./static/experiments/de2/materials/stim_files/5.png,./static/experiments/de2/materials/stim_files/13.png,,,,5534,,253,2
108,13,0,./static/experiments/de2/materials/stim_files/5.png,./static/experiments/de2/materials/stim_files/13.png,,,,15516,,253,2
109,14,0,./static/experiments/de2/materials/stim_files/6.png,./static/experiments/de2/materials/stim_files/14.png,,,,11055,,253,2
110,15,0,./static/experiments/de2/materials/stim_files/11.png,./static/experiments/de2/materials/stim_files/3.png,,,,8668,,253,2
111,0,1,./static/experiments/de2/materials/stim_files/15.png,./static/experiments/de2/materials/stim_files/7.png,,,,7535,,253,2
112,1,1,./static/experiments/de2/materials/stim_files/12.png,./static/experiments/de2/materials/stim_files/4.png,,,,7104,,253,2
113,2,1,./static/experiments/de2/materials/stim_files/11.png,./static/experiments/de2/materials/stim_files/3.png,,,,8623,,253,2
114,3,1,./static/experiments/de2/materials/stim_files/8.png,./static/experiments/de2/materials/stim_files/16.png,,,,11074,,253,2
115,4,1,./static/experiments/de2/materials/stim_files/10.png,./static/experiments/de2/materials/stim_files/2.png,,,,11830,,253,2
116,5,1,./static/experiments/de2/materials/stim_files/5.png,./static/experiments/de2/materials/stim_files/13.png,,,,16428,,253,2
117,6,1,./static/experiments/de2/materials/stim_files/3.png,./static/experiments/de2/materials/stim_files/11.png,,,,6452,,253,2
118,7,1,./static/experiments/de2/materials/stim_files/15.png,./static/experiments/de2/materials/stim_files/7.png,,,,18738,,253,2
119,8,1,./static/experiments/de2/materials/stim_files/6.png,./static/experiments/de2/materials/stim_files/14.png,,,,4467,,253,2
120,9,1,./static/experiments/de2/materials/stim_files/9.png,./static/experiments/de2/materials/stim_files/1.png,,,,8285,,253,2
121,10,1,./static/experiments/de2/materials/stim_files/13.png,./static/experiments/de2/materials/stim_files/5.png,,,,5352,,253,2
122,11,1,./static/experiments/de2/materials/stim_files/4.png,./static/experiments/de2/materials/stim_files/12.png,,,,6672,,253,2
123,12,1,./static/experiments/de2/materials/stim_files/10.png,./static/experiments/de2/materials/stim_files/2.png,,,,5724,,253,2
124,13,1,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/9.png,,,,5635,,253,2
125,14,1,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/8.png,,,,8232,,253,2
126,15,1,./static/experiments/de2/materials/stim_files/6.png,./static/experiments/de2/materials/stim_files/14.png,,,,2476,,253,2
127,0,0,./static/experiments/de2/materials/stim_files/11.png,./static/experiments/de2/materials/stim_files/3.png,1,no,0,19095,0.0,124,1
128,1,0,./static/experiments/de2/materials/stim_files/12.png,./static/experiments/de2/materials/stim_files/4.png,1,yes,1,2515,0.0,124,1
129,2,0,./static/experiments/de2/materials/stim_files/12.png,./static/experiments/de2/materials/stim_files/11.png,0,yes,0,2313,0.0,124,1
130,3,0,./static/experiments/de2/materials/stim_files/8.png,./static/experiments/de2/materials/stim_files/7.png,0,no,1,1626,0.0,124,1
131,4,0,./static/experiments/de2/materials/stim_files/2.png,./static/experiments/de2/materials/stim_files/1.png,0,no,1,1290,0.0,124,1
132,5,0,./static/experiments/de2/materials/stim_files/2.png,./static/experiments/de2/materials/stim_files/3.png,0,no,1,1715,0.0,124,1
133,6,0,./static/experiments/de2/materials/stim_files/14.png,./static/experiments/de2/materials/stim_files/15.png,0,no,1,1192,0.0,124,1
134,7,0,./static/experiments/de2/materials/stim_files/9.png,./static/experiments/de2/materials/stim_files/1.png,1,yes,1,1235,0.0,124,1
135,8,0,./static/experiments/de2/materials/stim_files/6.png,./static/experiments/de2/materials/stim_files/5.png,0,no,1,1152,0.0,124,1
136,9,0,./static/experiments/de2/materials/stim_files/11.png,./static/experiments/de2/materials/stim_files/3.png,1,yes,1,1343,0.0,124,1
137,10,0,./static/experiments/de2/materials/stim_files/9.png,./static/experiments/de2/materials/stim_files/1.png,1,yes,1,1088,0.0,124,1
138,11,0,./static/experiments/de2/materials/stim_files/6.png,./static/experiments/de2/materials/stim_files/14.png,1,yes,1,1081,0.0,124,1
139,12,0,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/8.png,1,yes,1,1001,0.0,124,1
140,13,0,./static/experiments/de2/materials/stim_files/12.png,./static/experiments/de2/materials/stim_files/13.png,0,no,1,1133,0.0,124,1
141,14,0,./static/experiments/de2/materials/stim_files/13.png,./static/experiments/de2/materials/stim_files/14.png,0,no,1,2036,0.0,124,1
142,15,0,./static/experiments/de2/materials/stim_files/13.png,./static/experiments/de2/materials/stim_files/5.png,1,yes,1,1161,0.0,124,1
143,16,0,./static/experiments/de2/materials/stim_files/13.png,./static/experiments/de2/materials/stim_files/5.png,1,yes,1,875,0.0,124,1
144,17,0,./static/experiments/de2/materials/stim_files/11.png,./static/experiments/de2/materials/stim_files/10.png,0,no,1,897,0.0,124,1
145,18,0,./static/experiments/de2/materials/stim_files/4.png,./static/experiments/de2/materials/stim_files/5.png,0,no,1,1173,0.0,124,1
146,19,0,./static/experiments/de2/materials/stim_files/9.png,./static/experiments/de2/materials/stim_files/8.png,0,no,1,1311,0.0,124,1
147,20,0,./static/experiments/de2/materials/stim_files/9.png,./static/experiments/de2/materials/stim_files/10.png,0,no,1,824,0.0,124,1
148,21,0,./static/experiments/de2/materials/stim_files/8.png,./static/experiments/de2/materials/stim_files/16.png,1,yes,1,842,0.0,124,1
149,22,0,./static/experiments/de2/materials/stim_files/7.png,./static/experiments/de2/materials/stim_files/15.png,1,yes,1,888,0.0,124,1
150,23,0,./static/experiments/de2/materials/stim_files/15.png,./static/experiments/de2/materials/stim_files/7.png,1,yes,1,1203,0.0,124,1
151,24,0,./static/experiments/de2/materials/stim_files/15.png,./static/experiments/de2/materials/stim_files/16.png,0,no,1,1048,0.0,124,1
152,25,0,./static/experiments/de2/materials/stim_files/6.png,./static/experiments/de2/materials/stim_files/7.png,0,no,1,1101,0.0,124,1
153,26,0,./static/experiments/de2/materials/stim_files/6.png,./static/experiments/de2/materials/stim_files/14.png,1,yes,1,1091,0.0,124,1
154,27,0,./static/experiments/de2/materials/stim_files/2.png,./static/experiments/de2/materials/stim_files/10.png,1,yes,1,773,0.0,124,1
155,28,0,./static/experiments/de2/materials/stim_files/10.png,./static/experiments/de2/materials/stim_files/2.png,1,yes,1,755,0.0,124,1
156,29,0,./static/experiments/de2/materials/stim_files/3.png,./static/experiments/de2/materials/stim_files/4.png,0,no,1,1144,0.0,124,1
157,30,0,./static/experiments/de2/materials/stim_files/4.png,./static/experiments/de2/materials/stim_files/12.png,1,yes,1,840,0.0,124,1
158,0,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/9.png,1,no,1,8157,1.0,198,1
159,1,0,./static/experiments/de2/materials/stim_files/4.png,./static/experiments/de2/materials/stim_files/3.png,0,yes,1,2207,1.0,198,1
160,2,0,./static/experiments/de2/materials/stim_files/5.png,./static/experiments/de2/materials/stim_files/6.png,0,yes,1,2977,1.0,198,1
161,3,0,./static/experiments/de2/materials/stim_files/15.png,./static/experiments/de2/materials/stim_files/7.png,1,no,1,1457,1.0,198,1
162,4,0,./static/experiments/de2/materials/stim_files/3.png,./static/experiments/de2/materials/stim_files/11.png,1,no,1,1181,1.0,198,1
163,5,0,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/8.png,1,no,1,1142,1.0,198,1
164,6,0,./static/experiments/de2/materials/stim_files/13.png,./static/experiments/de2/materials/stim_files/5.png,1,no,1,1049,1.0,198,1
165,7,0,./static/experiments/de2/materials/stim_files/9.png,./static/experiments/de2/materials/stim_files/1.png,1,no,1,943,1.0,198,1
166,8,0,./static/experiments/de2/materials/stim_files/12.png,./static/experiments/de2/materials/stim_files/4.png,1,no,1,1177,1.0,198,1
167,9,0,./static/experiments/de2/materials/stim_files/4.png,./static/experiments/de2/materials/stim_files/5.png,0,yes,1,1228,1.0,198,1
168,10,0,./static/experiments/de2/materials/stim_files/3.png,./static/experiments/de2/materials/stim_files/11.png,1,no,1,1032,1.0,198,1
169,11,0,./static/experiments/de2/materials/stim_files/6.png,./static/experiments/de2/materials/stim_files/14.png,1,no,1,949,1.0,198,1
170,12,0,./static/experiments/de2/materials/stim_files/5.png,./static/experiments/de2/materials/stim_files/13.png,1,no,1,689,1.0,198,1
171,13,0,./static/experiments/de2/materials/stim_files/15.png,./static/experiments/de2/materials/stim_files/14.png,0,yes,1,805,1.0,198,1
172,14,0,./static/experiments/de2/materials/stim_files/13.png,./static/experiments/de2/materials/stim_files/12.png,0,yes,1,679,1.0,198,1
173,15,0,./static/experiments/de2/materials/stim_files/15.png,./static/experiments/de2/materials/stim_files/16.png,0,yes,1,870,1.0,198,1
174,16,0,./static/experiments/de2/materials/stim_files/6.png,./static/experiments/de2/materials/stim_files/7.png,0,yes,1,1035,1.0,198,1
175,17,0,./static/experiments/de2/materials/stim_files/11.png,./static/experiments/de2/materials/stim_files/12.png,0,yes,1,862,1.0,198,1
176,18,0,./static/experiments/de2/materials/stim_files/8.png,./static/experiments/de2/materials/stim_files/9.png,0,yes,1,756,1.0,198,1
177,19,0,./static/experiments/de2/materials/stim_files/11.png,./static/experiments/de2/materials/stim_files/10.png,0,yes,1,898,1.0,198,1
178,20,0,./static/experiments/de2/materials/stim_files/13.png,./static/experiments/de2/materials/stim_files/14.png,0,yes,1,729,1.0,198,1
179,21,0,./static/experiments/de2/materials/stim_files/15.png,./static/experiments/de2/materials/stim_files/7.png,1,no,1,921,1.0,198,1
180,22,0,./static/experiments/de2/materials/stim_files/2.png,./static/experiments/de2/materials/stim_files/10.png,1,no,1,1254,1.0,198,1
181,23,0,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/8.png,1,no,1,897,1.0,198,1
182,24,0,./static/experiments/de2/materials/stim_files/14.png,./static/experiments/de2/materials/stim_files/6.png,1,no,1,823,1.0,198,1
183,25,0,./static/experiments/de2/materials/stim_files/8.png,./static/experiments/de2/materials/stim_files/7.png,0,yes,1,810,1.0,198,1
184,26,0,./static/experiments/de2/materials/stim_files/9.png,./static/experiments/de2/materials/stim_files/10.png,0,yes,1,944,1.0,198,1
185,27,0,./static/experiments/de2/materials/stim_files/2.png,./static/experiments/de2/materials/stim_files/3.png,0,yes,1,945,1.0,198,1
186,28,0,./static/experiments/de2/materials/stim_files/4.png,./static/experiments/de2/materials/stim_files/12.png,1,no,1,778,1.0,198,1
187,29,0,./static/experiments/de2/materials/stim_files/10.png,./static/experiments/de2/materials/stim_files/2.png,1,no,1,721,1.0,198,1
188,30,0,./static/experiments/de2/materials/stim_files/2.png,./static/experiments/de2/materials/stim_files/1.png,0,yes,1,1087,1.0,198,1
189,0,0,./static/experiments/de2/materials/stim_files/12.png,./static/experiments/de2/materials/stim_files/13.png,,,,11,,108,3
190,1,0,./static/experiments/de2/materials/stim_files/9.png,./static/experiments/de2/materials/stim_files/10.png,,,,14473,,108,3
191,2,0,./static/experiments/de2/materials/stim_files/2.png,./static/experiments/de2/materials/stim_files/3.png,,,,12400,,108,3
192,3,0,./static/experiments/de2/materials/stim_files/9.png,./static/experiments/de2/materials/stim_files/8.png,,,,11500,,108,3
193,4,0,./static/experiments/de2/materials/stim_files/5.png,./static/experiments/de2/materials/stim_files/6.png,,,,11499,,108,3
194,5,0,./static/experiments/de2/materials/stim_files/13.png,./static/experiments/de2/materials/stim_files/14.png,,,,3913,,108,3
195,6,0,./static/experiments/de2/materials/stim_files/6.png,./static/experiments/de2/materials/stim_files/7.png,,,,11451,,108,3
196,7,0,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/2.png,,,,7666,,108,3
197,8,0,./static/experiments/de2/materials/stim_files/4.png,./static/experiments/de2/materials/stim_files/3.png,,,,7238,,108,3
198,9,0,./static/experiments/de2/materials/stim_files/8.png,./static/experiments/de2/materials/stim_files/7.png,,,,26808,,108,3
199,10,0,./static/experiments/de2/materials/stim_files/10.png,./static/experiments/de2/materials/stim_files/11.png,,,,14185,,108,3
200,11,0,./static/experiments/de2/materials/stim_files/11.png,./static/experiments/de2/materials/stim_files/12.png,,,,17997,,108,3
201,12,0,./static/experiments/de2/materials/stim_files/14.png,./static/experiments/de2/materials/stim_files/15.png,,,,22383,,108,3
202,13,0,./static/experiments/de2/materials/stim_files/5.png,./static/experiments/de2/materials/stim_files/4.png,,,,25312,,108,3
203,14,0,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/15.png,,,,16754,,108,3
204,0,1,./static/experiments/de2/materials/stim_files/13.png,./static/experiments/de2/materials/stim_files/14.png,,,,37790,,108,3
205,1,1,./static/experiments/de2/materials/stim_files/8.png,./static/experiments/de2/materials/stim_files/7.png,,,,11234,,108,3
206,2,1,./static/experiments/de2/materials/stim_files/12.png,./static/experiments/de2/materials/stim_files/11.png,,,,8180,,108,3
207,3,1,./static/experiments/de2/materials/stim_files/16.png,./static/experiments/de2/materials/stim_files/15.png,,,,10699,,108,3
208,4,1,./static/experiments/de2/materials/stim_files/1.png,./static/experiments/de2/materials/stim_files/2.png,,,,7590,,108,3
209,5,1,./static/experiments/de2/materials/stim_files/5.png,./static/experiments/de2/materials/stim_files/4.png,,,,11615,,108,3
210,6,1,./static/experiments/de2/materials/stim_files/14.png,./static/experiments/de2/materials/stim_files/15.png,,,,9597,,108,3
211,7,1,./static/experiments/de2/materials/stim_files/9.png,./static/experiments/de2/materials/stim_files/10.png,,,,15475,,108,3
212,8,1,./static/experiments/de2/materials/stim_files/3.png,./static/experiments/de2/materials/stim_files/4.png,,,,6577,,108,3
213,9,1,./static/experiments/de2/materials/stim_files/10.png,./static/experiments/de2/materials/stim_files/11.png,,,,5497,,108,3
214,10,1,./static/experiments/de2/materials/stim_files/3.png,./static/experiments/de2/materials/stim_files/2.png,,,,7594,,108,3
215,11,1,./static/experiments/de2/materials/stim_files/6.png,./static/experiments/de2/materials/stim_files/5.png,,,,12369,,108,3
216,12,1,./static/experiments/de2/materials/stim_files/12.png,./static/experiments/de2/materials/stim_files/13.png,,,,31414,,108,3
217,13,1,./static/experiments/de2/materials/stim_files/8.png,./static/experiments/de2/materials/stim_files/9.png,,,,13581,,108,3
218,14,1,./static/experiments/de2/materials/stim_files/6.png,./static/experiments/de2/materials/stim_files/7.png,,,,6233,,108,3
