id-27,classification_train,2,0,0,./materials/stimuli/stim2/i-12.png,Versicolor,Setosa,False,1.1121983020566404,na,na
id-27,classification_train,2,0,1,./materials/stimuli/stim2/i-2.png,Setosa,Versicolor,False,0.8114613774232566,na,na
id-27,classification_train,2,0,2,./materials/stimuli/stim2/i-14.png,Versicolor,Versicolor,True,3.2801643554121256,na,na
id-27,classification_train,2,0,3,./materials/stimuli/stim2/i-10.png,Versicolor,Versicolor,True,1.0941878682933748,na,na
id-27,classification_train,2,0,4,./materials/stimuli/stim2/i-4.png,Setosa,Setosa,True,1.4441258097067475,na,na
id-27,classification_train,2,0,5,./materials/stimuli/stim2/i-3.png,Setosa,Setosa,True,1.0080204545520246,na,na
id-27,classification_train,2,0,6,./materials/stimuli/stim2/i-1.png,Setosa,Setosa,True,0.14886044710874557,na,na
id-27,classification_train,2,0,7,./materials/stimuli/stim2/i-9.png,Versicolor,Versicolor,True,0.27446468779817224,na,na
id-27,classification_train,2,0,8,./materials/stimuli/stim2/i-13.png,Versicolor,Versicolor,True,0.0124402130022645,na,na
id-27,classification_train,2,0,9,./materials/stimuli/stim2/i-0.png,Setosa,Setosa,True,0.5107009471394122,na,na
id-27,classification_train,2,0,10,./materials/stimuli/stim2/i-6.png,Setosa,Versicolor,False,0.38997333915904164,na,na
id-27,classification_train,2,0,11,./materials/stimuli/stim2/i-5.png,Setosa,Setosa,True,2.323793828021735,na,na
id-27,classification_train,2,0,12,./materials/stimuli/stim2/i-15.png,Versicolor,Versicolor,True,0.7926666438579559,na,na
id-27,classification_train,2,0,13,./materials/stimuli/stim2/i-8.png,Versicolor,Versicolor,True,0.38503181748092175,na,na
id-27,classification_train,2,0,14,./materials/stimuli/stim2/i-11.png,Versicolor,Versicolor,True,0.2929965532384813,na,na
id-27,classification_train,2,0,15,./materials/stimuli/stim2/i-7.png,Setosa,Setosa,True,0.4809167408384383,na,na
id-27,classification_train,2,1,16,./materials/stimuli/stim2/i-12.png,Versicolor,Versicolor,True,0.0002529360353946686,na,na
id-27,classification_train,2,1,17,./materials/stimuli/stim2/i-0.png,Setosa,Setosa,True,0.009287451859563589,na,na
id-27,classification_train,2,1,18,./materials/stimuli/stim2/i-2.png,Setosa,Setosa,True,0.641680077649653,na,na
id-27,classification_train,2,1,19,./materials/stimuli/stim2/i-5.png,Setosa,Setosa,True,0.2759631020016968,na,na
id-27,classification_train,2,1,20,./materials/stimuli/stim2/i-4.png,Setosa,Setosa,True,0.14363354491069913,na,na
id-27,classification_train,2,1,21,./materials/stimuli/stim2/i-15.png,Versicolor,Versicolor,True,0.5171776316128671,na,na
id-27,classification_train,2,1,22,./materials/stimuli/stim2/i-14.png,Versicolor,Versicolor,True,0.01602601120248437,na,na
id-27,classification_train,2,1,23,./materials/stimuli/stim2/i-10.png,Versicolor,Versicolor,True,0.4103519022464752,na,na
id-27,classification_train,2,1,24,./materials/stimuli/stim2/i-8.png,Versicolor,Versicolor,True,0.2383401971310377,na,na
id-27,classification_train,2,1,25,./materials/stimuli/stim2/i-3.png,Setosa,Setosa,True,0.34221180621534586,na,na
id-27,classification_train,2,1,26,./materials/stimuli/stim2/i-7.png,Setosa,Setosa,True,1.3937766491435468,na,na
id-27,classification_test_gen,2,0,0,./materials/stimuli/stim2/g-1.png,gen,Setosa,gen,0.7177479290403426,na,na
id-27,classification_test_gen,2,0,1,./materials/stimuli/stim2/g-2.png,gen,Versicolor,gen,2.6945437001995742,na,na
id-27,classification_test_gen,2,0,2,./materials/stimuli/stim2/g-5.png,gen,Versicolor,gen,6.7192854094319046,na,na
id-27,classification_test_gen,2,0,3,./materials/stimuli/stim2/g-12.png,gen,Versicolor,gen,6.18918552948162,na,na
id-27,classification_test_gen,2,0,4,./materials/stimuli/stim2/i-7.png,Setosa,Setosa,gen,1.2694870796985924,na,na
id-27,classification_test_gen,2,0,5,./materials/stimuli/stim2/i-6.png,Setosa,Setosa,gen,0.4030359601601958,na,na
id-27,classification_test_gen,2,0,6,./materials/stimuli/stim2/i-15.png,Versicolor,Versicolor,gen,0.05474011646583676,na,na
id-27,classification_test_gen,2,0,7,./materials/stimuli/stim2/i-3.png,Setosa,Setosa,gen,0.358227223623544,na,na
id-27,classification_test_gen,2,0,8,./materials/stimuli/stim2/i-8.png,Versicolor,Versicolor,gen,0.1771637862548232,na,na
id-27,classification_test_gen,2,0,9,./materials/stimuli/stim2/g-4.png,gen,Versicolor,gen,1.9686955292709172,na,na
id-27,classification_test_gen,2,0,10,./materials/stimuli/stim2/i-2.png,Setosa,Setosa,gen,0.013332110829651356,na,na
id-27,classification_test_gen,2,0,11,./materials/stimuli/stim2/g-13.png,gen,Versicolor,gen,1.6237494321539998,na,na
id-27,classification_test_gen,2,0,12,./materials/stimuli/stim2/i-12.png,Versicolor,Versicolor,gen,1.9072681684046984,na,na
id-27,classification_test_gen,2,0,13,./materials/stimuli/stim2/i-0.png,Setosa,Setosa,gen,0.000183742493391037,na,na
id-27,classification_test_gen,2,0,14,./materials/stimuli/stim2/g-0.png,gen,Setosa,gen,0.3524040668271482,na,na
id-27,classification_test_gen,2,0,15,./materials/stimuli/stim2/g-10.png,gen,Versicolor,gen,1.40320083219558,na,na
id-27,classification_test_gen,2,0,16,./materials/stimuli/stim2/i-11.png,Versicolor,Versicolor,gen,0.47281716065481305,na,na
id-27,classification_test_gen,2,0,17,./materials/stimuli/stim2/i-13.png,Versicolor,Versicolor,gen,0.00025293556973338127,na,na
id-27,classification_test_gen,2,0,18,./materials/stimuli/stim2/i-10.png,Versicolor,Versicolor,gen,0.40838006092235446,na,na
id-27,classification_test_gen,2,0,19,./materials/stimuli/stim2/i-9.png,Versicolor,Versicolor,gen,0.7967162681743503,na,na
id-27,classification_test_gen,2,0,20,./materials/stimuli/stim2/g-3.png,gen,Versicolor,gen,0.5450754123739898,na,na
id-27,classification_test_gen,2,0,21,./materials/stimuli/stim2/g-8.png,gen,Versicolor,gen,0.9042372405529022,na,na
id-27,classification_test_gen,2,0,22,./materials/stimuli/stim2/i-5.png,Setosa,Setosa,gen,0.43297874834388494,na,na
id-27,classification_test_gen,2,0,23,./materials/stimuli/stim2/g-11.png,gen,Versicolor,gen,0.18180734664201736,na,na
id-27,classification_test_gen,2,0,24,./materials/stimuli/stim2/g-7.png,gen,Versicolor,gen,2.7445621243678033,na,na
id-27,classification_test_gen,2,0,25,./materials/stimuli/stim2/i-14.png,Versicolor,Versicolor,gen,0.3781088530085981,na,na
id-27,classification_test_gen,2,0,26,./materials/stimuli/stim2/g-6.png,gen,Versicolor,gen,0.0929066352546215,na,na
id-27,classification_test_gen,2,0,27,./materials/stimuli/stim2/i-4.png,Setosa,Setosa,gen,0.3009425178170204,na,na
id-27,classification_test_gen,2,0,28,./materials/stimuli/stim2/i-1.png,Setosa,Setosa,gen,0.25443374644964933,na,na
id-27,classification_test_gen,2,0,29,./materials/stimuli/stim2/g-9.png,gen,Versicolor,gen,0.7908166358247399,na,na
