id-48,classification_train,1,0,0,./materials/stimuli/stim1/i-9.png,Versicolor,Versicolor,True,7.081262640655041,na,na
id-48,classification_train,1,0,1,./materials/stimuli/stim1/i-8.png,Versicolor,Versicolor,True,1.961261395830661,na,na
id-48,classification_train,1,0,2,./materials/stimuli/stim1/i-10.png,Versicolor,Versicolor,True,1.5380580937489867,na,na
id-48,classification_train,1,0,3,./materials/stimuli/stim1/i-3.png,Setosa,Versicolor,False,1.7695395536720753,na,na
id-48,classification_train,1,0,4,./materials/stimuli/stim1/i-1.png,Setosa,Setosa,True,1.4642537543550134,na,na
id-48,classification_train,1,0,5,./materials/stimuli/stim1/i-2.png,Setosa,Setosa,True,0.42544231517240405,na,na
id-48,classification_train,1,0,6,./materials/stimuli/stim1/i-14.png,Versicolor,Setosa,False,1.076260533183813,na,na
id-48,classification_train,1,0,7,./materials/stimuli/stim1/i-13.png,Versicolor,Versicolor,True,1.0574654685333371,na,na
id-48,classification_train,1,0,8,./materials/stimuli/stim1/i-6.png,Setosa,Setosa,True,0.8552795588038862,na,na
id-48,classification_train,1,0,9,./materials/stimuli/stim1/i-11.png,Versicolor,Versicolor,True,0.0002588951028883457,na,na
id-48,classification_train,1,0,10,./materials/stimuli/stim1/i-5.png,Setosa,Setosa,True,0.6988618210889399,na,na
id-48,classification_train,1,0,11,./materials/stimuli/stim1/i-7.png,Setosa,Setosa,True,0.5037352750077844,na,na
id-48,classification_train,1,0,12,./materials/stimuli/stim1/i-0.png,Setosa,Setosa,True,0.10526904743164778,na,na
id-48,classification_train,1,0,13,./materials/stimuli/stim1/i-15.png,Versicolor,Versicolor,True,0.34212672151625156,na,na
id-48,classification_train,1,0,14,./materials/stimuli/stim1/i-4.png,Setosa,Versicolor,False,0.00025161169469356537,na,na
id-48,classification_train,1,0,15,./materials/stimuli/stim1/i-12.png,Versicolor,Setosa,False,4.569810168817639,na,na
id-48,classification_train,1,1,16,./materials/stimuli/stim1/i-11.png,Versicolor,Setosa,False,0.18498228956013918,na,na
id-48,classification_train,1,1,17,./materials/stimuli/stim1/i-3.png,Setosa,Setosa,True,2.3129079793579876,na,na
id-48,classification_train,1,1,18,./materials/stimuli/stim1/i-2.png,Setosa,Setosa,True,0.1501224786043167,na,na
id-48,classification_train,1,1,19,./materials/stimuli/stim1/i-9.png,Versicolor,Versicolor,True,0.030164272524416447,na,na
id-48,classification_train,1,1,20,./materials/stimuli/stim1/i-4.png,Setosa,Versicolor,False,0.49056042172014713,na,na
id-48,classification_train,1,1,21,./materials/stimuli/stim1/i-15.png,Versicolor,Versicolor,True,1.3388421954587102,na,na
id-48,classification_train,1,1,22,./materials/stimuli/stim1/i-7.png,Setosa,Setosa,True,1.0074645914137363,na,na
id-48,classification_train,1,1,23,./materials/stimuli/stim1/i-0.png,Setosa,Setosa,True,4.434719173237681,na,na
id-48,classification_train,1,1,24,./materials/stimuli/stim1/i-10.png,Versicolor,Setosa,False,1.3151595732197165,na,na
id-48,classification_train,1,1,25,./materials/stimuli/stim1/i-6.png,Setosa,Setosa,True,0.031065108720213175,na,na
id-48,classification_train,1,1,26,./materials/stimuli/stim1/i-12.png,Versicolor,Setosa,False,0.1921737496741116,na,na
id-48,classification_train,1,1,27,./materials/stimuli/stim1/i-5.png,Setosa,Setosa,True,2.1581839858554304,na,na
id-48,classification_train,1,1,28,./materials/stimuli/stim1/i-13.png,Versicolor,Versicolor,True,0.4354442125186324,na,na
id-48,classification_train,1,1,29,./materials/stimuli/stim1/i-8.png,Versicolor,Setosa,False,3.1676866319030523,na,na
id-48,classification_train,1,1,30,./materials/stimuli/stim1/i-14.png,Versicolor,Setosa,False,1.765667051076889,na,na
id-48,classification_train,1,1,31,./materials/stimuli/stim1/i-1.png,Setosa,Setosa,True,0.13923067087307572,na,na
id-48,classification_train,1,2,32,./materials/stimuli/stim1/i-15.png,Versicolor,Versicolor,True,0.08894937857985497,na,na
id-48,classification_train,1,2,33,./materials/stimuli/stim1/i-10.png,Versicolor,Setosa,False,0.32240863936021924,na,na
id-48,classification_train,1,2,34,./materials/stimuli/stim1/i-0.png,Setosa,Setosa,True,0.2131671062670648,na,na
id-48,classification_train,1,2,35,./materials/stimuli/stim1/i-14.png,Versicolor,Setosa,False,0.00017844559624791145,na,na
id-48,classification_train,1,2,36,./materials/stimuli/stim1/i-1.png,Setosa,Setosa,True,0.23272428940981627,na,na
id-48,classification_train,1,2,37,./materials/stimuli/stim1/i-12.png,Versicolor,Versicolor,True,2.801517417188734,na,na
id-48,classification_train,1,2,38,./materials/stimuli/stim1/i-3.png,Setosa,Versicolor,False,0.7378748804330826,na,na
id-48,classification_train,1,2,39,./materials/stimuli/stim1/i-4.png,Setosa,Versicolor,False,0.2802593717351556,na,na
id-48,classification_train,1,2,40,./materials/stimuli/stim1/i-2.png,Setosa,Setosa,True,0.33500743424519897,na,na
id-48,classification_train,1,2,41,./materials/stimuli/stim1/i-11.png,Versicolor,Versicolor,True,0.2889449424110353,na,na
id-48,classification_train,1,2,42,./materials/stimuli/stim1/i-8.png,Versicolor,Setosa,False,0.00019102636724710464,na,na
id-48,classification_train,1,2,43,./materials/stimuli/stim1/i-7.png,Setosa,Versicolor,False,0.34933506650850177,na,na
id-48,classification_train,1,2,44,./materials/stimuli/stim1/i-6.png,Setosa,Setosa,True,0.19212408969178796,na,na
id-48,classification_train,1,2,45,./materials/stimuli/stim1/i-13.png,Versicolor,Versicolor,True,0.3509331317618489,na,na
id-48,classification_train,1,2,46,./materials/stimuli/stim1/i-5.png,Setosa,Versicolor,False,0.16171780601143837,na,na
id-48,classification_train,1,2,47,./materials/stimuli/stim1/i-9.png,Versicolor,Versicolor,True,0.2776492312550545,na,na
id-48,classification_train,1,3,48,./materials/stimuli/stim1/i-3.png,Setosa,Setosa,True,0.00018043210729956627,na,na
id-48,classification_train,1,3,49,./materials/stimuli/stim1/i-4.png,Setosa,Versicolor,False,1.456810351461172,na,na
id-48,classification_train,1,3,50,./materials/stimuli/stim1/i-13.png,Versicolor,Versicolor,True,0.43304132018238306,na,na
id-48,classification_train,1,3,51,./materials/stimuli/stim1/i-8.png,Versicolor,Setosa,False,0.16628025518730283,na,na
id-48,classification_train,1,3,52,./materials/stimuli/stim1/i-2.png,Setosa,Setosa,True,0.36467444244772196,na,na
id-48,classification_train,1,3,53,./materials/stimuli/stim1/i-7.png,Setosa,Setosa,True,0.15180397359654307,na,na
id-48,classification_train,1,3,54,./materials/stimuli/stim1/i-0.png,Setosa,Setosa,True,0.00017877668142318726,na,na
id-48,classification_train,1,3,55,./materials/stimuli/stim1/i-10.png,Versicolor,Setosa,False,0.6319175427779555,na,na
